,App,Category,Rating,Reviews,Size,Installs,Price,Content.Rating,Current.Ver
9155,League of Stickman 2018- Ninja Arena PVP(Dreamsky),GAME,4.4,32496,99,1000000,0.99,Teen,5.3.3
9156,Modern Combat 5: eSports FPS,GAME,4.3,2903386,58,100000000,0,Mature 17+,3.2.1c
9158,Mass Effect: Andromeda APEX HQ,GAME,3.4,4490,92,100000,0,Everyone 10+,1.18.1
9159,Mirror?�s Edge??Companion,GAME,3.4,1995,43,100000,0,Everyone,1.2.2
9160,Stickman Legends: Shadow Wars,GAME,4.4,38419,100,1000000,0.99,Everyone 10+,2.3.24
9161,MLB Perfect Inning 2018,SPORTS,4.2,42767,72,1000000,0,Everyone,2.0.5
9162,Gear.Club - True Racing,GAME,4.4,140658,37,1000000,0,Everyone,1.21.2
9163,Plants vs. Zombies??Watch Face,FAMILY,3.5,33178,3.1,1000000,0,Everyone,1.0.5
9164,Real Football,SPORTS,4.1,585564,33,10000000,0,Everyone,1.5.0
9165,Typical EA Game,FAMILY,4.6,33,3.3,100,0,Everyone,1
9166,EB Mobile,FAMILY,1.7,1172,5.6,10000,0,Everyone,1.1.2
9167,EB Events,TRAVEL_AND_LOCAL,3.3,97,16,10000,0,Everyone,1.6
9168,i am EB,PHOTOGRAPHY,5,1,5.4,10,0,Teen,1
9169,EB-Link,BUSINESS,4.8,6,11,100,0,Everyone,1.2.7
9170,Debra Care Conference,BUSINESS,0,0,30,50,0,Everyone,5.29.02
9171,Exchange Bank - EB Mobile,FINANCE,4.6,8,31,1000,0,Everyone,18.1.79
9172,TANGEDCO Mobile App (Official),BUSINESS,3.3,2915,3.3,500000,0,Everyone,1.0.2
9173,EB-TV,SPORTS,0,6,30,1000,0,Everyone,2.2.1
9174,Free E B Garamond Cool Font,PERSONALIZATION,4.2,410,6.1,100000,0,Everyone,33
9175,EB Kit,BUSINESS,0,4,5.2,100,0,Everyone,1.2
9176,Epson iProjection,PRODUCTIVITY,3.5,3930,18,1000000,0,Everyone,3.0.0
9177,TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,SOCIAL,3.7,23,16,5000,0,Everyone,1
9178,EB Scanner,PRODUCTIVITY,5,9,25,50,0,Everyone,1.7.8
9179,TNEB Bill Online Payment (Tamil),SOCIAL,0,7,2.3,5000,0,Teen,2
9180,EB Demo for Android,FAMILY,0,0,13,10,0,Teen,1
9182,Mental Hospital:EB 2 Lite,GAME,4.1,5341,8.8,100000,0,Teen,1
9183,EB Annual Meetings,BOOKS_AND_REFERENCE,3.5,11,15,1000,0,Everyone,9.4.7.6
9184,UP EB Bill Payment & Details,SOCIAL,5,3,2.4,50,0,Teen,2
9185,EB-Banking (ersetzt),FINANCE,0,24,70,1000,0,Everyone,17.25.11
9186,Tamilnadu EB Online Payment,FINANCE,3.7,155,3.9,100000,0,Everyone,1.0.0
9187,Online Kerala EB Bill Pay,FINANCE,4,37,3.9,5000,0,Everyone,1.0.0
9188,EB Remote Deposit,BUSINESS,0,0,9,10,0,Everyone,5.1
9189,EB-Chat ??For my Events,EVENTS,0,2,21,10,0,Teen,1.4
9190,বাংলাflix,FAMILY,4.2,1111,7.3,100000,0,Everyone,3.6.1
9191,EB Experience,LIFESTYLE,0,0,1.8,1,0,Everyone,1
9192,TNEB Quick Pay Easy,FINANCE,4.5,28,1.4,10000,0,Teen,1
9193,TNEB,BUSINESS,3.8,1777,0.948,100000,0,Everyone,1
9194,TNEB Bill Checker / TNEB Bill Status,FINANCE,2.5,2,5,1000,0,Everyone,2
9195,Skin Disease,BEAUTY,4,1,2.2,100,0,Everyone,1
9196,Schlaumeier,BOOKS_AND_REFERENCE,0,0,0.688,5,0.99,Everyone,0.1
9197,Bihar Land Records - RoR and EB Quick Pay,TOOLS,4,8,2.2,1000,0,Everyone,1.0.1
9198,TNEB Reading,TOOLS,4.1,28,2.5,10000,0,Everyone,1.3
9199,Eb & flow Yoga Studio,HEALTH_AND_FITNESS,0,0,7.3,10,0,Everyone,4.2.2
9200,Audiowalk EB,TRAVEL_AND_LOCAL,0,0,90,10,0,Everyone,1.0.1
9201,RPG ?�レ?�ジ?�グ ?�ウ?�ズ ?�ク?�レ?�ト,FAMILY,3.4,159,3.1,1000,10.99,Teen,2.12
9202,Tamilnadu Electricity Info,TOOLS,3.6,216,0.811,10000,0,Everyone,2
9203,Punjab Online - Land Records ??EB Bill Pay ??RC/DL,TOOLS,3.4,16,4,5000,0,Everyone,1
9204,"energyly (TNEB,BESCOM,MH,DL..)",TOOLS,3.9,627,4.1,10000,0,Everyone,6
9205,Paraglider Dashboard,SPORTS,4.6,549,2.8,50000,0,Everyone,2.1.4
9207,Exército Brasileiro,PRODUCTIVITY,4.7,1730,16,100000,0,Everyone,1.5
9208,EB Cash Collections,BUSINESS,5,1,4.3,5,0,Everyone,1.1
9209,TN Electricity (TNEB),LIFESTYLE,3.9,73,3.8,10000,0,Everyone,8
9210,Electrician Calculator Pro,TOOLS,3.9,47,0.27,1000,14.99,Everyone,3.1
9211,"Call Blocker - Blacklist, SMS Blocker",COMMUNICATION,4.2,30350,3.7,1000000,0,Everyone,10.0.0
9213,EC - AP & Telangana,BOOKS_AND_REFERENCE,3.5,10,3,5000,0,Everyone,1
9214,TN EC Online New,SOCIAL,0,7,2.3,1000,0,Teen,2.1
9215,"TN Patta, Chitta, EC",TOOLS,4.1,633,3.8,100000,0,Everyone,6.7
9216,TN Patta Chitta EC Info,TOOLS,4.2,1611,2.7,100000,0,Everyone,5
9217,EC music dictionary,TOOLS,4.4,20,2.2,500,1.99,Everyone,2.1
9218,EC Security,LIFESTYLE,4.5,13,28,1000,0,Everyone,1.17.0.0
9219,TN Patta Citta & EC,BOOKS_AND_REFERENCE,3.8,48,1.5,10000,0,Everyone,1
9220,EC - Encumbrance Search - telangana state,BUSINESS,3.4,45,5.5,10000,0,Everyone,1
9221,Ec Solutions Mobile,BUSINESS,0,0,4,10,0,Everyone,1.02
9222,Encumbrance Certificate - (Obsolete),BUSINESS,3.9,184,0.48,50000,0,Everyone,1.1
9223,"My Handbook : EE, EC, EI, E&T, EEE, EECS",FAMILY,4.5,3776,7.7,100000,0,Everyone,8.07.021
9224,ec-Work,PRODUCTIVITY,0,3,26,100,0,Everyone,1.12
9225,ec.tv,LIFESTYLE,0,0,8.6,50,0,Everyone,1
9226,EC-HRV test,SPORTS,3,9,4.3,1000,0,Everyone,3.9.13
9227,EC MANAGER,VIDEO_PLAYERS,0,2,17,100,0,Everyone,8.3.13.6
9228,Barry EC,TOOLS,4.1,14,3.8,1000,0,Everyone,1.278.0037
9229,New Holland Agriculture T5 EC,PRODUCTIVITY,4.6,12,15,1000,0,Everyone,1.2
9230,tv-ec,FAMILY,0,1,3.4,50,0,Everyone,8.1
9231,EC Taximeter,PRODUCTIVITY,3.9,162,5,10000,0,Everyone,3.0.21
9232,Walk Freely (Ec Shlire),TOOLS,4.7,62,2.3,1000,0,Everyone,1.1.3
9233,EC Apps List,TOOLS,4.5,2,1.6,100,0,Everyone,1.3
9234,AP Stamps and Registration,BOOKS_AND_REFERENCE,3.4,82,2.7,10000,0,Everyone,2
9235,EC Calgary,FAMILY,5,6,8.1,100,0,Teen,3.8.0
9236,Victoria EC,TOOLS,5,5,3.8,500,0,Everyone,1.283.0037
9237,EC SPORTS,SPORTS,5,1,6.3,10,0,Everyone,4.1.1
9238,EC?�ビ×?�ュ?�ー,LIFESTYLE,4,576,7.4,50000,0,Everyone,1.0.2
9239,EC Designer 2.0,TOOLS,0,0,12,50,0,Everyone,0.0.44
9240,Arrayanes EC,LIFESTYLE,0,2,7.9,100,0,Everyone,3.5
9241,EC Reps,BUSINESS,4,1,5.4,100,0,Everyone,1.1
9242,EC QR,PRODUCTIVITY,0,0,4,10,0,Everyone,1.0.2
9243,EC Tax,FINANCE,4.9,8,3.1,500,0,Everyone,1.2
9244,EC Fairgrounds,FAMILY,5,3,5.5,500,0,Everyone,erie1.3.23.42-release
9245,CompactiMa EC pH Calibration,BOOKS_AND_REFERENCE,0,0,8.4,100,0,Everyone,1.1.2
9246,Kiamichi EC,TOOLS,4.6,7,3.9,1000,0,Everyone,1.283.0037
9247,EC Games Datecs,SPORTS,0,76,0.329,10000,0,Everyone,4.4
9248,TN Patta /Chitta /EC New,SOCIAL,4.8,5,3,100,0,Teen,1
9249,HOLSTON EC,TOOLS,4.1,7,4.2,1000,0,Everyone,1.278.0037
9250,FILL EC,BUSINESS,4.1,13,3.8,100,0,Everyone,1
9251,Marítimo EC,TOOLS,0,1,5.3,10,0,Everyone,1.9.8
9252,EC-Contractors,HOUSE_AND_HOME,0,0,6,1,0,Everyone,14.01
9253,GATE Syllabus for EC 2018 & Notifications,FAMILY,4.7,23,4.3,1000,0,Everyone,1.3
9254,EC Sampler,PRODUCTIVITY,0,0,30,1,0,Everyone,1.4
9255,EC Mover,GAME,5,5,4.6,10,0,Everyone,1.11
9256,SCS eC,PRODUCTIVITY,4.4,7,17,100,0,Everyone,1.0.1
9257,My EF,FAMILY,3.3,4114,14,100000,0,Everyone,3.29
9258,EF Mentor: Words,FAMILY,4,403,39,50000,0,Teen,1.7.0.00115
9259,EF Smart English for Phone,FAMILY,3.5,208,13,10000,0,Everyone,1.2.1
9260,My EF Center,FAMILY,2.8,89,35,10000,0,Everyone,1.10.0
9261,EF Mentor: Sounds,FAMILY,0,19,6.9,5000,0,Everyone,1.0.1.00613
9262,EF English Live Business,FAMILY,3.6,496,14,100000,0,Everyone,2.0.1
9263,EF Classroom,FAMILY,3.2,190,23,50000,0,Everyone,3.0.0.2927
9264,EF English Live for phone,FAMILY,3.6,2210,15,100000,0,Everyone,3.1.0
9265,EF Smart English,FAMILY,3.7,150,11,5000,0,Everyone,1.6.0
9266,EF English Live Business Tablet,FAMILY,3.3,279,14,10000,0,Everyone,1.6.6
9267,EF English Live for tablets,FAMILY,3.1,1242,14,50000,0,Everyone,1.7.0
9268,EF Parеnts,FAMILY,4.1,435,17,50000,0,Everyone,3.1.0
9269,EF Teacher,FAMILY,3.1,16,17,1000,0,Everyone,1.6
9270,English Bite,FAMILY,3.5,268,9.8,10000,0,Everyone,1.3.0
9271,EF/VR ??VR Tours of EF Schools,FAMILY,3.6,17,15,1000,0,Teen,1.0.05
9272,EF Events,EVENTS,5,7,4.4,100,0,Teen,Varies with device
9273,EF Go Ahead Tour Companion,TRAVEL_AND_LOCAL,2.3,23,43,1000,0,Everyone,3.0.7
9274,EF Summits,TRAVEL_AND_LOCAL,0,0,19,100,0,Everyone,1.1.3
9276,EF-myHR,FINANCE,2.9,26,36,1000,0,Everyone,1.0.38
9277,EF Spelling Bee,FAMILY,3,2,9.4,500,0,Everyone,1.2.2
9278,Education First FCU Mobile,FINANCE,2.9,204,29,10000,0,Everyone,18.1.79
9279,Travelmoji,FAMILY,3.9,13,10,500,0,Everyone,2
9280,EF Forms,BUSINESS,5,2,23,50,0,Everyone,1.29
9281,EFAmbassador,FAMILY,0,5,10,100,0,Everyone,1.2
9282,Agenda EF,FAMILY,3.4,79,33,5000,0,Everyone,1.03
9283,EF App,BUSINESS,5,8,20,100,0,Everyone,1.0.5
9284,EF Lens Simulator,PHOTOGRAPHY,0,2,33,100,9.99,Everyone,2.8.3.1
9285,EF Coach,HEALTH_AND_FITNESS,4.8,17,14,500,0,Everyone,1.1.1
9286,e-Docente EI/anos iniciais EF,FAMILY,0,2,2.3,1000,0,Everyone,1.0.0
9287,EF Universe: Endless Battle,FAMILY,4.2,5,54,50,0,Teen,4541.25.51
9288,[EF]ShoutBox,COMMUNICATION,0,3,2.5,100,0,Teen,Build 54
9289,EF Catalogues · Kataloge,BUSINESS,0,15,4.3,500,0,Everyone,1.0.1 (1.5.1)
9290,EF Staff,PRODUCTIVITY,0,0,11,100,0,Everyone,1.2
9291,EF Academy,HEALTH_AND_FITNESS,5,4,15,50,0,Everyone,7.7.3
9292,EF First,FAMILY,0,0,1.6,1,0,Everyone,1
9293,Financial Calculator Pro EF,FINANCE,4.3,634,2,50000,0,Everyone,2.1.0.9
9294,Carrier Landings Pro,FAMILY,4.6,5969,31,10000,12.99,Everyone,4.2.4
9296,EF Utilities,TOOLS,0,0,3.6,5,0,Everyone,1.1.0
9297,EF Financial Control Free,FINANCE,4.4,58,3.7,10000,0,Everyone,1.9.0
9298,أحداث ?ح?ائ? | خبر عاج? ?? اخبار ا?عا??,NEWS_AND_MAGAZINES,4.8,311,14,5000,0,Everyone 10+,2.9.19a
9299,Diário Escola Mestres EF,FAMILY,0,11,6.6,1000,0,Everyone,3.0.18 Fundamental
9300,EF Jumper,GAME,0,4,5.1,100,0,Everyone,Build 12
9301,StudyLock - Education First,PARENTING,4.1,27,4.6,1000,0,Everyone,1.13
9302,E.F.JUVENTUD MADRID,SPORTS,0,3,5.3,100,0,Everyone,1.1
9303,English Conversation Courses,FAMILY,4.6,22165,6.8,1000000,0,Everyone,4.1806.3
9304,Equestria Girls,FAMILY,4.3,392819,53,10000000,0,Everyone,37893
9305,eG Monitor,PRODUCTIVITY,4.6,8,7.5,100,0,Everyone,2.0.7
9306,E.G. Chess Free,GAME,4,505,23,10000,0,Everyone,1.0.28
9307,"EG SIM CARD (EGSIMCARD, ?��??�카??",BUSINESS,2.9,322,1.5,50000,0,Everyone,2.13
9308,EG-Boost,BUSINESS,4.1,25,2.4,1000,0,Everyone,7
9309,EG Mantenimiento,BUSINESS,0,1,25,50,0,Teen,0.0.3
9310,EG CrossPad - ASPECT4,BUSINESS,0,4,30,1000,0,Everyone,1.6.07
9312,EG Player,FAMILY,0,1,13,100,0,Everyone,Final
9313,Bee Mobile EG,FINANCE,4.2,883,6.5,100000,0,Everyone,3.1.9
9314,EG,PRODUCTIVITY,0,3,4.4,100,0,Everyone,4.2
9315,E.G. Chess,GAME,4.3,56,23,1000,0.99,Everyone,1.0.28
9316,EG SIM CARD (EGSIMCARD),TRAVEL_AND_LOCAL,4.4,105,5,10000,0,Everyone,2.5
9317,EG Retail,BUSINESS,2.4,29,16,500,0,Everyone,2.2.1335
9318,EG Movi,TOOLS,4.2,40,7.4,1000,0,Everyone,0.9.1
9319,EG Groups,EVENTS,0,0,1.1,10,0,Everyone,1.0.0
9320,EG Way Life,SOCIAL,0,0,1.1,50,0,Everyone,1
9321,EG Tax Service,FINANCE,0,1,38,100,0,Everyone,1.0.0
9322,Energenie EG-PM1W Setup Wizard,TOOLS,3.1,17,0.523,1000,0,Everyone,1.8 (2014-10-10 11:10:51 +0400)
9323,qEG APP / Química EG SRL,TOOLS,0,0,0.118,10,0,Everyone,1
9324,EG Classroom Decimals??FAMILY,FAMILY,3,2,18,50,0,Everyone,2.2
9325,EGW Writings 2,BOOKS_AND_REFERENCE,4.7,6547,16,100000,0,Everyone,4.0.3
9326,Alipay,FINANCE,3.4,42497,61,1000000,0,Teen,10.1.28.560
9327,EG | Explore Folegandros,TRAVEL_AND_LOCAL,0,0,56,0,3.99,Everyone,1.1.1
9328,EGW Writings,BOOKS_AND_REFERENCE,4.7,24278,3.1,1000000,0,Everyone,2.1.2
9329,Bible with EGW Comments,BOOKS_AND_REFERENCE,4.7,3776,12,100000,0,Everyone,2.12.0
9330,Eg Call,COMMUNICATION,4.2,91,6,10000,0,Everyone,3.8.6
9331,EG India,LIFESTYLE,5,3,4,100,0,Everyone,1.1.3
9332,Fashion Pony Girls Dress Up Makeup Game,FAMILY,4.5,256,30,10000,0,Everyone,1.7
9333,My Little Pony Celebration,FAMILY,4.3,63192,17,1000000,0,Everyone,1.0.0
9334,My Little Pony AR Guide,BOOKS_AND_REFERENCE,3.3,7993,51,1000000,0,Everyone,1.0.6
9336,Equestria Girl Snapchat Addict,FAMILY,0,20,31,1000,0,Everyone,1.0.0
9337,L.A. Crime Stories 2 Mad City Crime,GAME,4.2,3946,42,100000,0,Teen,1.04
9338,LA Stories 4 New Order Sandbox 2018,GAME,4.2,17453,99,1000000,0,Mature 17+,1.06
9339,SDA Sabbath School Quarterly,BOOKS_AND_REFERENCE,4.7,14773,6.4,500000,0,Everyone,4.1.92
9340,Sirens Fashion Style Game,FAMILY,4.3,2282,22,500000,0,Everyone,1
9341,Equestria Amino for MLP,SOCIAL,4.8,8369,63,50000,0,Teen,1.8.19106
9342,Propertyfinder,LIFESTYLE,4.2,1506,11,100000,0,Everyone,6.5.2
9343,L.A. Crime Stories Mad City Crime,GAME,4,30008,99,1000000,0,Mature 17+,1.26
9344,My Little Pony: Story Creator,FAMILY,4.2,11002,21,1000000,0,Everyone,1
9345,Pocket Little Pony,FAMILY,4.1,47576,14,1000000,0,Everyone 10+,1.95
9346,Dance Magic Fashion Style Games,FAMILY,4.6,2533,46,100000,0,Everyone,1
9347,Inventory & Barcode scanner & WIFI scanner,PRODUCTIVITY,4.6,1880,18,50000,1.49,Everyone,6.08
9348,MLP Colouring Adventures,FAMILY,3.8,7379,61,1000000,0,Everyone,1
9349,Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,185382,99,10000000,0,Everyone,1.0.6
9350,Fashion Girls Dress up Makeup,FAMILY,4.4,115,31,10000,0,Everyone,1
9351,My Little Pony: Harmony Quest,FAMILY,4.1,148405,26,10000000,0,Everyone,1.6
9352,Home Pony 2,FAMILY,4,20977,26,1000000,0,Everyone,1.4.5
9353,Eh Volevi!,FAMILY,3.9,1619,7,100000,0,Everyone,1.2.1
9354,VITEK EH DVR Viewer (Pro),TOOLS,3.5,78,3.3,10000,0,Everyone,1.2.10
9355,Eh Bee Wallpapers HD,PERSONALIZATION,5,4,3.9,100,0,Everyone,1
9356,EH!,LIFESTYLE,4.6,10,8.7,1000,0,Everyone,7.2.2
9357,Me-eh,FAMILY,0,13,62,100,0,Everyone,3.33
9358,Arogyam EH,MEDICAL,3.6,18,3.5,1000,0,Everyone,1.9
9359,Betul Ke Bohong Eh?,GAME,4.2,601,6.4,100000,0,Everyone,1.0.1
9361,EH Autolink,BUSINESS,0,1,0.921,100,0,Everyone,1
9362,Eh Amego!,GAME,3.8,13388,7.1,500000,0,Everyone,2.0.5
9363,Eh Plus English Application,FAMILY,0,1,0.874,100,0,Everyone,1.1
9364,EH kontrollrakendus,TOOLS,3.4,43,2.3,5000,0,Everyone,3.1.8
9365,Fit the Fat 2,SPORTS,3.8,35746,55,5000000,0,Everyone,1.4.3
9366,My Theme Park: RollerCoaster & Water Park Tycoon,FAMILY,4.2,128,41,10000,0,Everyone 10+,1.5
9367,Doomsday Preppers??FAMILY,FAMILY,4.2,137167,52,1000000,0,Everyone,4.03
9368,TAXI DRIVER,FAMILY,3.7,7203,32,1000000,0,Everyone,1
9369,Crazy Doctor,FAMILY,4,267636,13,10000000,0,Teen,1.5
9370,MazeMilitia Classic Multiplayer Shooting Game,GAME,4.4,1294,44,50000,0,Mature 17+,1.2
9371,Endress+Hauser Operations,BUSINESS,4.5,234,3.4,10000,0,Everyone,2.4.3.1523
9372,ZOMBIE RIPPER,GAME,3.7,16073,94,500000,0,Mature 17+,1.4
9373,Soldiers of Glory: Modern War,FAMILY,4.2,64815,23,5000000,0,Teen,1.7.5
9374,Driving School 3D 2017,FAMILY,3.9,5075,48,500000,0,Everyone,2.1.5
9376,Horror Hospital,GAME,3.7,63986,26,1000000,0,Teen,6
9377,Ludo Family Dice Game,FAMILY,4.2,3593,19,500000,0,Everyone,1.4
9378,Mad Skills Motocross,GAME,4,32522,44,1000000,0,Everyone,1.2.0
9379,Masterchef Cooking Games: Fun Restaurant & Kitchen,FAMILY,3.9,1036,33,100000,0,Everyone,2.6
9380,US Army Training Courses Game,FAMILY,4.1,27130,35,5000000,0,Everyone,1.4
9381,Pineapple Pen,GAME,4.3,157264,65,10000000,0,Everyone,1.31
9382,Instant Buttons: The Best Soundboard,FAMILY,4.5,157322,9.2,5000000,0,Teen,1.0.15
9383,Guess The Emoji,GAME,4.5,76627,23,5000000,0,Everyone,8.16g
9384,Camping RV Caravan Parking 3D,GAME,3.3,5290,48,500000,0,Everyone,1.3
9385,Grand Bat Superhero Flying Assault Rescue Mission,GAME,4.4,1094,37,500000,0,Teen,1.1
9386,Zombie Frontier,GAME,4.2,326689,20,10000000,0,Teen,1.31
9387,eHub,BUSINESS,4.2,6969,4.8,100000,0,Everyone,3.9.11
9388,Voice Changer,FAMILY,4.1,138050,5.7,10000000,0,Everyone,2.4
9389,Heart Surgery Emergency Doctor,FAMILY,4.1,2248,29,100000,0,Teen,1.3
9390,RUN JUMP RUN-fun games for free,GAME,4.4,661,42,100000,0,Everyone,1.5.2
9391,100 Doors of Revenge,FAMILY,4.1,105766,48,10000000,0,Teen,2.2.2
9392,Lie Detector Prank,FAMILY,3.9,80313,3.7,10000000,0,Everyone,1.7
9393,Virtual Mother Surgery Doctor : Emergency Hospital,FAMILY,3.9,70,61,10000,0,Teen,1.1
9394,Princess Palace: Royal Pony,FAMILY,4.4,11442,66,1000000,0,Everyone,1.4
9395,EI Mobile,FINANCE,3.8,4231,82,100000,0,Everyone,4.3.0
9396,TAMAGO,FAMILY,3,42515,1.6,5000000,0,Everyone,1.0.3
9397,Ei Electronics AudioLINK,TOOLS,3.4,59,1.8,10000,0,Everyone,2.3.1
9399,Vital Tones EI Pro,HEALTH_AND_FITNESS,0,2,85,50,9.99,Everyone,1.4
9400,EI HabitTracker,FAMILY,0,2,0.981,100,0,Everyone,1.40.170809
9401,NEMA ei,BUSINESS,5,4,12,100,0,Everyone,1.0.4
9402,ei,COMMUNICATION,0,2,4.5,10,0,Teen,0.0.10
9403,the Egg - crack the egg,FAMILY,4.1,211,14,10000,0,Everyone,1.1.0
9404,Yeled EI,FAMILY,0,0,15,100,0,Everyone,0.62
9405,EI SmartMiles,FINANCE,2.4,9,3.8,1000,0,Everyone,1.0.0
9406,Code on the egg,TOOLS,3.9,146,0.784,10000,0,Everyone,1.15
9408,EI!,PRODUCTIVITY,0,0,7.7,10,0,Everyone,1.1.14
9409,EI App 1,FAMILY,0,0,13,10,0,Everyone,1.0.4
9410,EI Calculator,TOOLS,4,8,1.5,100,0,Everyone,1.3
9411,Verdant EI,TOOLS,0,0,13,50,0,Everyone,1.1.4
9412,Tamago egg,GAME,3,49,7.1,5000,0,Everyone,1.0.1
9413,Ei-ij Spelling Dutch,FAMILY,0,20,3.2,10000,0,Everyone,2.1
9414,Esporte Interativo - Notícias e Resultados Ao Vivo,SPORTS,4.4,4600,21,500000,0,Everyone,6.2.6
9415,Let's Poke The Egg,GAME,3.4,9051,23,1000000,0,Everyone,1.2
9416,Egg,FAMILY,2.9,72,27,5000,0,Mature 17+,1.2.2
9417,ei Calc,TOOLS,5,2,19,10,0,Everyone,1.2.2
9418,Disaster Will Strike,FAMILY,4.5,14692,45,1000000,0,Everyone,1.173.126
9419,Egg: clicker,FAMILY,3.7,40678,15,1000000,0,Everyone,2.1.3
9421,EI App 2,FAMILY,0,0,13,10,0,Everyone,1.0.4
9422,Survival: Prison Escape,GAME,4,127810,33,10000000,0,Mature 17+,1.8.8
9423,Crack the blue angry birds egg,FAMILY,3.2,85,2.1,10000,0,Everyone,1.0.0
9424,Tamago Tap Clicker Egg,FAMILY,3.6,209,16,50000,0,Everyone,1.1
9425,Tap The Easter Egg!,FAMILY,3.2,111,3.3,5000,0,Everyone,1.7
9426,Esporte Interativo Plus,SPORTS,3.7,27179,20,1000000,0,Everyone,5.12.1
9427,EI?�际,FAMILY,4.7,15,5.2,1000,0,Everyone,1.0.4
9428,Egg Baby,FAMILY,4.4,351607,8.7,5000000,0,Everyone 10+,1.26.03
9430,PJ Masks: Moonlight Heroes,FAMILY,4.4,87045,99,10000000,0,Everyone,2.0.1
9431,Crack Attack,FAMILY,4.3,31970,77,1000000,0,Everyone,1.8
9432,Aaj Bangla: ei samay er khobor,NEWS_AND_MAGAZINES,4.9,34,3.8,1000,0,Everyone,6.7
9433,Break the Egg,FAMILY,2.6,366,6,50000,0,Everyone,1
9434,"Kolkata News:Anandbazar Patrika,ei samay&AllRating",NEWS_AND_MAGAZINES,5,10,5,100,0,Everyone,1
9435,PJ Masks: HQ,FAMILY,4.1,13731,55,1000000,0,Everyone,1.2.1
9436,Ei Somoy & Dainik Sangbad & Statesman (PDF),NEWS_AND_MAGAZINES,4,4,5.3,100,0,Everyone,25072018
9437,TAMAGO Monsters Returns,GAME,4.1,104583,37,1000000,0,Everyone,3.45
9438,EJ.by,NEWS_AND_MAGAZINES,0,10,2.3,500,0,Everyone,1.2
9439,EJ Elite Prospects League,SPORTS,3.3,3,12,1000,0,Everyone,5.5.4
9440,Super Sport Car Simulator,FAMILY,4.2,58553,50,1000000,0,Everyone,3.1
9441,EJ Insight,NEWS_AND_MAGAZINES,4,33,0.28,1000,0,Everyone,1
9442,Ambulance Rescue Simulator 17,FAMILY,4.3,6669,31,1000000,0,Everyone,1.0.8
9443,EJ Trívia Game,FAMILY,0,1,19,1,0,Everyone,1
9444,Bad Piggies HD,FAMILY,4.4,764967,69,10000000,0,Everyone,2.3.4
9445,EJ messenger,COMMUNICATION,5,1,25,10,0,Teen,1
9446,Traffic Sniper Counter Attack,GAME,4.3,5339,38,1000000,0,Teen,1
9447,Rope Superhero Unlimited,GAME,4.4,6735,26,1000000,0,Mature 17+,1.1
9448,Painel EJ SSH - INTERNET GRÁTIS,TOOLS,0,10,13,50,0,Everyone,5.1
9449,EJ Ecuador,LIFESTYLE,0,9,6.8,100,0,Teen,3.0.16
9450,Ej-buy,BUSINESS,0,2,4.1,5,0,Everyone,1.2.0
9451,Extreme Super Car Driving 3D,GAME,3.9,23104,48,1000000,0,Everyone,2.2
9453,Sport Car Simulator,FAMILY,4,48731,68,5000000,0,Everyone,4.0.5
9454,Fast Racing Car Simulator,GAME,3.8,8482,45,1000000,0,Everyone,1.3
9456,?�ー?�ー?�イ?�公式通販｜EJ STYLE（イ?�ジ?�イ?�タ?�ル�?,SHOPPING,0,1,9.3,100,0,Everyone,4.03
9457,Beach Head Shooting Assault,GAME,3.8,555,44,100000,0,Teen,1
9458,Stickman Warriors Heroes 2,GAME,4.4,13714,41,1000000,0,Everyone 10+,1.0.4
9459,Dead Target Zombie Shooting US Sniper Killer Squad,GAME,4.3,240,65,50000,0,Teen,1.0.2
9460,Learn Music Notes,FAMILY,4.7,143,4.4,1000,1.99,Everyone,1.2.1
9461,Luxury Car Simulator,FAMILY,3.9,35989,46,1000000,0,Everyone,2.3
9462,Dubai Racing,GAME,4.2,16237,23,500000,0,Everyone,1.9.1
9463,Office Bike Racing Simulator,FAMILY,3.8,21149,30,1000000,0,Everyone,2.1
9464,Pregnant Mom Surgery Newborn Twins Baby Birth Care,FAMILY,4.3,95,28,10000,0,Teen,1
9465,Pet Beauty Salon,FAMILY,3.8,20292,47,1000000,0,Everyone,1.2
9466,Booking Revolution,SPORTS,4.2,140883,59,5000000,0,Teen,1.932
9467,Nights Keeper (do not disturb),LIFESTYLE,4.5,16426,1.6,500000,0,Everyone,2.7.8
9468,Farming Simulator 16,FAMILY,4.2,32812,14,500000,2.99,Everyone,1.1.1.6
9469,Lily & Leo - Crazy Circus Day,FAMILY,3.6,8091,43,1000000,0,Everyone,1.0.8
9470,WIZARD Card Game,GAME,4,48,4.1,1000,1.99,Everyone,1.0.141215
9472,Fake Call From Wengie Prank,FAMILY,3.5,352,3.8,50000,0,Everyone,1
9473,Robot Fighting Games??- Real Boxing Champions 3D,GAME,4.4,30,47,5000,0,Everyone,1.1
9474,Ghost Hunting camera,GAME,3.5,3048,24,500000,0,Teen,1.1
9475,Santa Panda Bubble Christmas,GAME,4.1,101,31,10000,0,Everyone,1.5
9476,TeamWard ??live help for LoL,FAMILY,4.8,3136,2.7,100000,0,Everyone,2.19.6
9477,3D Metal Piano Keys Keyboard Theme,FOOD_AND_DRINK,4.4,467,7.3,100000,0,Everyone,6.7.1
